text,label
فقط باید از خدا بخایم خوی سگی بهمون بده ک اگه کسی مث شاه بهمون خوبی کرد توحش از خودمون نشون ندیم و قدردان باشیم,neg
عده‌ای توی این کشور هستن که این حکومت رو نمیخوان دنبال براندازی هستن عده‌ای هستن که این حکومت رو میخوان و علاقه قلبی هم دارن عده‌ای هم هستن که قائل به اصلاحن و الزامن هم طرفدار حکومت نیستن حتی قایل به براندازی هستن ولی گام به گام. درک فلسفه هر گروه از طرف بقیه گروهها واجبه.,med
آقازاده ها را که تاریخی بررسی میکنم میرسم به پسر نوح.این جانورها از همان اول بوده‌اند.خدا با آن ها چه کرد.نگفت به مصلحت نظام نیست.خیلی خوشگل پسر نوح را غرق کرد.قرآنی عمل نکردیم که ژن های خوب خون مردم را میمکند #ژن_خوب #فرزندت_کجاست #آقازاده #فدائیان_رهبری,neg
ما نیازی به گردباد نداریم ما نیازی به طوفان نداریم کارهای وحشتباری که تندبادها و طوفان ها می توانند ما خود می توانیم... گردباد سهمگین است و طوفان سهمگین تر اما هیچ چیزی سهمگین تر از انسان نیست. #برتولت_برشت,neg
از من مکش دامن #کامیاب,pos
دست خوش حاجي شستيشون ))))):,pos
"به گزارش یول‌پرس، نیروهای ارتش جمهوری آذربایجان با پیشروی ازمنطقه نخجوان بسوی ارمنستان و دستیابی اراضی وسیعی ازمنطقه استراتژیک نیترال زونا که مشرف بر ارمنستان است دو منطقه استراتژیک را از کنترل ارامنه خارج کرده‌‌‌اند. #قاراباغ pic.twitter.com/ieK9cwWAZw",med
"کامروا باش، حالا سحرخیز هم نبودی خیلی مهم نیست...",pos
"دیگر هوائی این مملکت قابل استنشاق نیست، دچار خفقان شده ایم. #تراژدی",neg
"همینه دیگه، جدی اگه میخوای ب‌.آ کن من ناراحت نمیشم :)))))",pos
ولی من ای حکایت سعدی ره سرلوحه زندگیم قرار دادم. لقمان را گفتند ادب از که آموختی گفت از بی ادبان. هر چه از ایشان در نظرم ناپسند آمد از فعل آن پرهیز کردم.,med
خوشا ملکی که سلطانش توباشی,pos
دقیقا چه چیزی خلاف تحقیقات یونسکو است؟ شما مثل دوست نژاد پرست تان که فقط اهالی آذربایجان آنهم فقط همزبان های خودش را محق فرض میکند صریح نیستید. تا اینجایی که تا حالا خواندم تاکید بر تنوع فرهنگی و آموزش زبان مادری بوده است.,neg
هیولا سازی از طرف مقابل توهم سازی فانتزی از اهداف خود بصورت خلاصه دروغ و فریب با زبون بازی,neg
دقیقا . بدیش اینکه هیچ جا تموم نمیشه همینجوری ادامه داره . دیروز بهت گفتم‌تا قیمت پوند و دیدم یاد حرفت افتادم‌رفتم توییت چند ماه پیش و پیدا کردم. حالا ببین در عرض چند ساعت چجوری ارز داره میره بالا.وحشتناکه.,neg
وسط این بحثا یادم اومد طارمی پست خدافظی هم نزاشت نه؟؟ یعنی الان درویشوند قرض بره یه تیم دیگه کلی خدافظی و اینا میکنه ولی تو... #دزد,neg
گیرم که راست می‌گویید خاک بر سر سیستم قضایی و اطلاعاتی که «متهم به جاسوسی» در بندش موفق شده خود را بکشد. #افتضاح #کاووس_سیدامامی,neg
راستی این اسناد چرادردادگاههای اروپاوآمریکا گره ازکار آخوندها باز نکرد؟فکر میکنی این اسنادی که تو ارایه میکنی خیلی جدید هستند؟این اتهامات در دادگاههای اروپا و آمریکا که یک طرف دعوا مجاهدین ودرطرف دیگر وزارت خارجه دولتهای غربی با پشتیبانی و مدرک سازی وزارت اطلاعات بودند شکست خورده,neg
چی بگم. الزاما شاید مثل آستارکی نباشه ولی موضعگیری اینجوری نتیجه مثبت ‌ اندیشی صرف و ندیدن تمام زوایای ماجراست. اگر در کنارش این اتفاقها و بگیر و ببندها نمیافتاد حرفش درست بود گرچه این داستان کثافت حرفها و کارهای امثال علم‌الهدی رو پاک نمیکنه,neg
"#زندگى كردن در كنار آدم هاى درست، چقدر زيباست. باعث ميشه اصلاً متوجه گذر زمان نباشى. #حال_خوش",pos
خب پیرلو و زیدان و باتیستوتا تو جام هستن. کودوم شون باید قهرمان شن!؟!,med
تو بیمارستان تنها قشر راضی و خشنود اون بیمارهایی هستن که رو ویلچر نشستن و یه نفر هُلشون میده,pos
وا اسفا,neg
بعد کونده پرو پرو تو چشت نگا میکنه ارث پدرشو طلب میکنه ازت #چاقال,neg
هيولا هم ميتونه جذاب باشه,pos
موافقم به شدت,pos
"نه دیگه منم که از اول دارم همینو میگم هویت کلا ازین جریان ها جداست ، مثلا همین یمن هم تحت سلطه ی ایران بوده سالها همونطوری که گفتم با همون شرایط خیلی از اعراب به ایران مهاجرت کردن که کماکان هویت عرب دارن، اما خیلی از ایرانیها همزبان اونها شدن درکنارشون اونهام عرب هستن؟",neg
میترسم منشن بدم کوت کنن بگن مریض جنسی,neg
"به زودی یک مسجد با گنبد طلایی، بدون ویژگی های بومی و تاریخی، با بودجه چند صد میلیاردی جایگزین خواهد شد!!!!!! #رانت #مستضعف #دزد #خائن #سپاه #بسیج",neg
"يك عده مرتب ميگن اتحاد مردم، جانم عزيزم فيلسوف كابوس يك رژيم توتاليتر و سركوبگر اينه كه توده ي به جان آمده به اپوزيسيون سازمان يافته وصل بشه. درنتيجه هر كاري ميكنه و به هرشاخه اي آويزون ميشه كه اين امر انجام نشود. #برانداز #اعتصاب #IranStrikes #IranRegimChange #Iranprotests",neg
سختی و رنج بی پایان کامیونداران در سرما و گرما بدون هیچ پشتیبانی . #اعتصاب_کامیونداران #اعتصاب_سراسری #IranStrikes pic.twitter.com/mQzuTxRQkJ,neg
موافقم . ولی اینم در نظر بگیر که یبار زندگی می کنی . بنظرم در آینده چشمتو روی این طرز فکر الانت میبندی ..... نمیخوام جاج کنم . فقط یه نظره ..... اصن اینا رو ولش ایشالا شرایط ایران درست شه که این افکار منفی دیگه سراغمون نیاد,pos
در واقع عقیدم اینه که شما تو هر قطعه بهتر از کار قبلیت ظاهر بشی شنونده به کارت ایمان خواهد داشت #تق,pos
"چه درختای سرحالی ، کاملا مشخصه که خاکش شور نیست، برعکس حیاط خونه ی ما.",pos
من انقلابی ام از انحراف بیزارم از آه و ناله به وقت مصاف بیزارم #انقلاب #انقلابی #انحراف #بیزاری,neg
#یاد_شهدا #صلوات,pos
فکرمونو در مورد بعضی چیزا عوض نکنین =)) بذارین همینطور مثبت نگاه کنیم اگه نمیخواین مثبت باشیم نسبت بهش میتونین خنثی باشین! این مثبت اندیشی رو نگیرین از ما,pos
"واسه مشکلاتی که میدونی از دست هیچ کس کاری برنمیاد انسان احتیاج داره حس کنه یه قادر مطلق وجود داره که میتونه غیر ممکن رو ممکن کنه، واسه این که امید داشته باشیم شاید شد",pos
"دیگه مهم نیست چه سالیه، از اینجا به بعد وقت اضافیه! #یاس",neg
#بیمار_خنده_های_توام,pos
